id	title	description	link	image_link	additional_image_link	availability	rich_text_description	price	sale_price	brand	condition	color	gender	material	size	item_group_id	identifier_exists	quantity_to_sell_on_facebook	product_type
armario-aereo-florenca-3-portas-120-100-mdf-angelin	Armário Aéreo Florença 3 Portas 1,20 100% MDF	Armário Aéreo 3 Portas Em MDF Florença Móveis sul<br>O Aéreo de 120 cm é feito totalmente em MDF, com acabamento em pintura UV. Ele inclui uma prateleira interna, proporcionando espaço adicional para armazenamento ou exibição de itens. Esse tipo de móvel é geralmente utilizado em cozinhas, áreas de serviço ou mesmo em escritórios, ajudando a maximizar o espaço vertical disponível.<br>Características:<br>Fabricado em 100% MDF<br>Acabamento em pintura uv<br>Possui prateleira interna<br>Dimensões:<br>Altura: 61 cm<br>Largura: 120 cm<br>Profundidade: 32 cm<br>Peso: 20,90 kg	https://moveismorante.com.br/produto/armario-aereo-florenca-3-portas-120-100-mdf?var=ed1c6ed0-c46c-4853-a533-38239e7b8e25	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478821511-1786478821510.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478823688-1786478823688.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478825759-1786478825758.jpg	in stock	Armário Aéreo 3 Portas Em MDF Florença Móveis sul<br>O Aéreo de 120 cm é feito totalmente em MDF, com acabamento em pintura UV. Ele inclui uma prateleira interna, proporcionando espaço adicional para armazenamento ou exibição de itens. Esse tipo de móvel é geralmente utilizado em cozinhas, áreas de serviço ou mesmo em escritórios, ajudando a maximizar o espaço vertical disponível.<br>Características:<br>Fabricado em 100% MDF<br>Acabamento em pintura uv<br>Possui prateleira interna<br>Dimensões:<br>Altura: 61 cm<br>Largura: 120 cm<br>Profundidade: 32 cm<br>Peso: 20,90 kg	399.00 BRL		Móveis Morante	new	Angelin	unisex				no	999	Furniture
7e441973-5f88-4aae-b959-fface8558ab8	Colchão de Espuma para Casal D20 SUPREME Gazin	Colchão de espuma, cinza/branco casal D20, Gazin, 100% poliéster, novo<br>12x138x188	https://moveismorante.com.br/produto/colchao-de-espuma-para-casal-d20-supreme-gazin	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471074483-1786471074482.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471077668-1786471077668.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471081951-1786471081951.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471086029-1786471086028.jpg	in stock	Colchão de espuma, cinza/branco casal D20, Gazin, 100% poliéster, novo<br>12x138x188	399.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
ac45af8d-36d2-42d3-a89f-1fd00b02f33b	Penteadeira Camarim Sonhos com Espelho	Penteadeira Camarim com Espelho Led 5 Gavetas 1 Porta Sonhos Moval<br>A penteadeira Camarim Sonhos da Moval foi pensada para caber no seu espaço. Além de oferecer o requinte ideal para seu momento de cuidados com a beleza, ela tem iluminação em LED, com espelho e 5 gavetas no total, sendo uma central com divisor para melhor organizar os seus pertences, e mais 3 gavetas com corrediças telescópicas. Também tem 1 porta, possui puxadores modernos na cor bronze que casam perfeitamente com o estilo do produto. Feita em MDP com revestimento UV alto brilho que garante beleza e maior durabilidade do produto. Qualidade que a Moval traz para você.<br>Largura: 121 cm;<br>Altura: 137 cm;<br>Profundidade: 48 cm;	https://moveismorante.com.br/produto/penteadeira-camarim-sonhos-com-espelho	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786472864380-1786472864379.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786472866692-1786472866692.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786472868879-1786472868878.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786472871551-1786472871550.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786472874459-1786472874458.jpg	in stock	Penteadeira Camarim com Espelho Led 5 Gavetas 1 Porta Sonhos Moval<br>A penteadeira Camarim Sonhos da Moval foi pensada para caber no seu espaço. Além de oferecer o requinte ideal para seu momento de cuidados com a beleza, ela tem iluminação em LED, com espelho e 5 gavetas no total, sendo uma central com divisor para melhor organizar os seus pertences, e mais 3 gavetas com corrediças telescópicas. Também tem 1 porta, possui puxadores modernos na cor bronze que casam perfeitamente com o estilo do produto. Feita em MDP com revestimento UV alto brilho que garante beleza e maior durabilidade do produto. Qualidade que a Moval traz para você.<br>Largura: 121 cm;<br>Altura: 137 cm;<br>Profundidade: 48 cm;	849.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
mesa-2-bancos-com-pes-de-ferro-canelabranco	Mesa 2 Bancos com Pés de Ferro	Com um design moderno e funcional, essa mesa de 136 cm é a escolha perfeita para transformar seu ambiente. Sua estrutura conta com uma base de metal e acabamento fosco e tampo de MDP de 15mm, garantindo um visual sofisticado. Acompanha dois bancos produzidos em metal e MDP, com pintura touch que oferece um toque agradável. Ideal para compor salas de jantar, varandas ou espaços gourmet com muito estilo e praticidade.Este móvel chegará em sua casa separado em 01 volume.<br>Dimensões:<br>Altura: 76 cm<br>Largura: 136 cm<br>Profundidade: 72 cm<br>Especificações Técnicas:<br>Materiais: Estrutura em Metal e Base em MDP<br>Estilo: Industrial<br>Peso máximo suportado: 60kg (Mesa) e 210kg (Cada banco)<br>Uma mesa pensada para celebrar momentos bons, com estética e o prazer cotidiano.	https://moveismorante.com.br/produto/mesa-2-bancos-com-pes-de-ferro?var=8b97f03a-0c7c-4df7-a85f-79ac107151a7	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480544509-1786480544506.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480560399-1786480560399.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480555947-1786480555947.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480563347-1786480563346.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480566407-1786480566405.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480577685-1786480577684.jpg	in stock	Com um design moderno e funcional, essa mesa de 136 cm é a escolha perfeita para transformar seu ambiente. Sua estrutura conta com uma base de metal e acabamento fosco e tampo de MDP de 15mm, garantindo um visual sofisticado. Acompanha dois bancos produzidos em metal e MDP, com pintura touch que oferece um toque agradável. Ideal para compor salas de jantar, varandas ou espaços gourmet com muito estilo e praticidade.Este móvel chegará em sua casa separado em 01 volume.<br>Dimensões:<br>Altura: 76 cm<br>Largura: 136 cm<br>Profundidade: 72 cm<br>Especificações Técnicas:<br>Materiais: Estrutura em Metal e Base em MDP<br>Estilo: Industrial<br>Peso máximo suportado: 60kg (Mesa) e 210kg (Cada banco)<br>Uma mesa pensada para celebrar momentos bons, com estética e o prazer cotidiano.	749.00 BRL	699.00 BRL	Móveis Morante	new	Canela/Branco	unisex				no	999	Furniture
mesa-2-bancos-com-pes-de-ferro-freijopreto	Mesa 2 Bancos com Pés de Ferro	Com um design moderno e funcional, essa mesa de 136 cm é a escolha perfeita para transformar seu ambiente. Sua estrutura conta com uma base de metal e acabamento fosco e tampo de MDP de 15mm, garantindo um visual sofisticado. Acompanha dois bancos produzidos em metal e MDP, com pintura touch que oferece um toque agradável. Ideal para compor salas de jantar, varandas ou espaços gourmet com muito estilo e praticidade.Este móvel chegará em sua casa separado em 01 volume.<br>Dimensões:<br>Altura: 76 cm<br>Largura: 136 cm<br>Profundidade: 72 cm<br>Especificações Técnicas:<br>Materiais: Estrutura em Metal e Base em MDP<br>Estilo: Industrial<br>Peso máximo suportado: 60kg (Mesa) e 210kg (Cada banco)<br>Uma mesa pensada para celebrar momentos bons, com estética e o prazer cotidiano.	https://moveismorante.com.br/produto/mesa-2-bancos-com-pes-de-ferro?var=3a0b43ac-ca04-4970-9854-1d4b51203118	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480548088-1786480548087.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480549740-1786480549739.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480553422-1786480553421.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480555947-1786480555947.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786480570017-1786480570014.jpg	in stock	Com um design moderno e funcional, essa mesa de 136 cm é a escolha perfeita para transformar seu ambiente. Sua estrutura conta com uma base de metal e acabamento fosco e tampo de MDP de 15mm, garantindo um visual sofisticado. Acompanha dois bancos produzidos em metal e MDP, com pintura touch que oferece um toque agradável. Ideal para compor salas de jantar, varandas ou espaços gourmet com muito estilo e praticidade.Este móvel chegará em sua casa separado em 01 volume.<br>Dimensões:<br>Altura: 76 cm<br>Largura: 136 cm<br>Profundidade: 72 cm<br>Especificações Técnicas:<br>Materiais: Estrutura em Metal e Base em MDP<br>Estilo: Industrial<br>Peso máximo suportado: 60kg (Mesa) e 210kg (Cada banco)<br>Uma mesa pensada para celebrar momentos bons, com estética e o prazer cotidiano.	749.00 BRL	699.00 BRL	Móveis Morante	new	Freijó/Preto	unisex				no	999	Furniture
balcao-florenca-para-cooktop-4-e-5-bocas-100-mdf-canaryoffwhite	Balcão Florença para Cooktop 4 e 5 Bocas 100% MDF	Balcão para Cooktop 4 Bocas 2 Portas Em MDF Florença Móveis Sul<br>O Balcão para Cooktop 4 Bocas da linha Florença, da Móveis Sul, é produzido em 100% MDF, garantindo resistência e durabilidade. Conta com 2 portas que oferecem espaço interno para organização de utensílios e mantimentos. Seu design funcional e moderno é ideal para compor cozinhas práticas e bem planejadas. O acabamento em pintura UV proporciona maior proteção e um visual sofisticado ao móvel, tornando-o uma excelente escolha para o dia a dia.<br>Características:<br>Estrutura em MDF<br>2 Portas<br>Indicação de espaço para um cooktop de 4 bocas<br>Prateleira<br>Pés<br>Dimensões:<br>Altura: 90 cm<br>Largura: 80 cm<br>Profundidade: 53 cm<br>Peso: 27,00 kg	https://moveismorante.com.br/produto/balcao-florenca-para-cooktop-4-e-5-bocas-100-mdf?var=534656a6-b38f-4fda-907c-033e7a93fca4	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786477941452-1786477941451.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786477944084-1786477944084.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786477954480-1786477954480.jpg	in stock	Balcão para Cooktop 4 Bocas 2 Portas Em MDF Florença Móveis Sul<br>O Balcão para Cooktop 4 Bocas da linha Florença, da Móveis Sul, é produzido em 100% MDF, garantindo resistência e durabilidade. Conta com 2 portas que oferecem espaço interno para organização de utensílios e mantimentos. Seu design funcional e moderno é ideal para compor cozinhas práticas e bem planejadas. O acabamento em pintura UV proporciona maior proteção e um visual sofisticado ao móvel, tornando-o uma excelente escolha para o dia a dia.<br>Características:<br>Estrutura em MDF<br>2 Portas<br>Indicação de espaço para um cooktop de 4 bocas<br>Prateleira<br>Pés<br>Dimensões:<br>Altura: 90 cm<br>Largura: 80 cm<br>Profundidade: 53 cm<br>Peso: 27,00 kg	399.00 BRL		Móveis Morante	new	Canary/Off White	unisex				no	999	Furniture
balcao-florenca-para-cooktop-4-e-5-bocas-100-mdf-angelincinza	Balcão Florença para Cooktop 4 e 5 Bocas 100% MDF	Balcão para Cooktop 4 Bocas 2 Portas Em MDF Florença Móveis Sul<br>O Balcão para Cooktop 4 Bocas da linha Florença, da Móveis Sul, é produzido em 100% MDF, garantindo resistência e durabilidade. Conta com 2 portas que oferecem espaço interno para organização de utensílios e mantimentos. Seu design funcional e moderno é ideal para compor cozinhas práticas e bem planejadas. O acabamento em pintura UV proporciona maior proteção e um visual sofisticado ao móvel, tornando-o uma excelente escolha para o dia a dia.<br>Características:<br>Estrutura em MDF<br>2 Portas<br>Indicação de espaço para um cooktop de 4 bocas<br>Prateleira<br>Pés<br>Dimensões:<br>Altura: 90 cm<br>Largura: 80 cm<br>Profundidade: 53 cm<br>Peso: 27,00 kg	https://moveismorante.com.br/produto/balcao-florenca-para-cooktop-4-e-5-bocas-100-mdf?var=1fe01322-4687-43de-b877-baa3714e574b	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478023580-1786478023579.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478026637-1786478026635.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786478038118-1786478038117.jpg	in stock	Balcão para Cooktop 4 Bocas 2 Portas Em MDF Florença Móveis Sul<br>O Balcão para Cooktop 4 Bocas da linha Florença, da Móveis Sul, é produzido em 100% MDF, garantindo resistência e durabilidade. Conta com 2 portas que oferecem espaço interno para organização de utensílios e mantimentos. Seu design funcional e moderno é ideal para compor cozinhas práticas e bem planejadas. O acabamento em pintura UV proporciona maior proteção e um visual sofisticado ao móvel, tornando-o uma excelente escolha para o dia a dia.<br>Características:<br>Estrutura em MDF<br>2 Portas<br>Indicação de espaço para um cooktop de 4 bocas<br>Prateleira<br>Pés<br>Dimensões:<br>Altura: 90 cm<br>Largura: 80 cm<br>Profundidade: 53 cm<br>Peso: 27,00 kg	399.00 BRL		Móveis Morante	new	Angelin/Cinza	unisex				no	999	Furniture
e057139c-dfc8-463e-b1ba-9870a6de8048	Colchão Casal 138cm Espuma D28 Confort Liso Soft Gazin	O Colchão Casal 138X188cm Espuma D28 Confort Soft Liso Gazin, tem seu revestimento superior em tecido poliéster, tecido 100 sintético. Por ser sintético não é propenso ao acúmulo de poeira e materiais orgânico, além de ser de fácil higienização. Produto com ótimo custo benefício.<br>Descrição:<br>Material: poliéster<br>Espuma: flexível convencional poliuretana<br>Material sintético e de baixa deformação permanente.<br>Densidade D28<br>Suporta o peso máximo de 90kg<br>Dimensões:<br>Altura: 14 cm<br>Largura: 138 cm<br>Profundidade: 188 cm<br>Peso: 9 kg	https://moveismorante.com.br/produto/colchao-casal-138cm-espuma-d28-confort-liso-soft-gazin	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471351475-1786471351474.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471354781-1786471354780.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471357172-1786471357172.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471359936-1786471359935.jpg	in stock	O Colchão Casal 138X188cm Espuma D28 Confort Soft Liso Gazin, tem seu revestimento superior em tecido poliéster, tecido 100 sintético. Por ser sintético não é propenso ao acúmulo de poeira e materiais orgânico, além de ser de fácil higienização. Produto com ótimo custo benefício.<br>Descrição:<br>Material: poliéster<br>Espuma: flexível convencional poliuretana<br>Material sintético e de baixa deformação permanente.<br>Densidade D28<br>Suporta o peso máximo de 90kg<br>Dimensões:<br>Altura: 14 cm<br>Largura: 138 cm<br>Profundidade: 188 cm<br>Peso: 9 kg	699.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
140ed5fd-0228-4261-a07f-91318b605867	Armário Aéreo 1,59 4 Portas JK	‼️Fazemos tbm serviço fixar o armário na parede por 50 reais‼️<br>Armário aéreo 1,60 4 Portas JK, em mdp, prateleira, acompanha ferragens para instalação na parede<br> <br>Dimensões: 159x31,5x60(LXPXA)	https://moveismorante.com.br/produto/armario-aereo-159-4-portas-jk	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786463262013-1786463262012.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786463269232-1786463269231.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786463272322-1786463272322.jpg	in stock	‼️Fazemos tbm serviço fixar o armário na parede por 50 reais‼️<br>Armário aéreo 1,60 4 Portas JK, em mdp, prateleira, acompanha ferragens para instalação na parede<br> <br>Dimensões: 159x31,5x60(LXPXA)	449.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
guarda-roupa-210-sonata-6-portas-branco	Guarda Roupa 2,10 Sonata 6 Portas	O Guarda Roupa Casal 6 Portas Sonata Móveis Castro, oferece um amplo espaço e perfeita distribuição interna, qualidade e beleza. Fabricado em MDP, com cabides e prateleiras para organizar suas roupas e acessórios.<br> <br> <br>Características:<br>Estrutura em MDP<br>Amplo espaço interno<br>2 Gavetas c/ corrediças telescópicas<br>Cabideiro de madeira<br>Prateleira<br>Peso por prateleira de até 5kg<br> <br> <br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 47 cm<br>Peso: 34,1 kg	https://moveismorante.com.br/produto/guarda-roupa-210-sonata-6-portas?var=c9c607cf-ff81-4c25-a14f-bc5df905db17	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786496114861-1786496114861.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786496132254-1786496132254.jpg	in stock	O Guarda Roupa Casal 6 Portas Sonata Móveis Castro, oferece um amplo espaço e perfeita distribuição interna, qualidade e beleza. Fabricado em MDP, com cabides e prateleiras para organizar suas roupas e acessórios.<br> <br> <br>Características:<br>Estrutura em MDP<br>Amplo espaço interno<br>2 Gavetas c/ corrediças telescópicas<br>Cabideiro de madeira<br>Prateleira<br>Peso por prateleira de até 5kg<br> <br> <br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 47 cm<br>Peso: 34,1 kg	1549.00 BRL		Móveis Morante	new	Branco	unisex				no	999	Furniture
guarda-roupa-210-sonata-6-portas-angelintitanio	Guarda Roupa 2,10 Sonata 6 Portas	O Guarda Roupa Casal 6 Portas Sonata Móveis Castro, oferece um amplo espaço e perfeita distribuição interna, qualidade e beleza. Fabricado em MDP, com cabides e prateleiras para organizar suas roupas e acessórios.<br> <br> <br>Características:<br>Estrutura em MDP<br>Amplo espaço interno<br>2 Gavetas c/ corrediças telescópicas<br>Cabideiro de madeira<br>Prateleira<br>Peso por prateleira de até 5kg<br> <br> <br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 47 cm<br>Peso: 34,1 kg	https://moveismorante.com.br/produto/guarda-roupa-210-sonata-6-portas?var=22ed8a08-763e-4169-b22a-b2c83da2c024	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786496126019-1786496126019.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786496122764-1786496122764.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786496119226-1786496119226.jpg	in stock	O Guarda Roupa Casal 6 Portas Sonata Móveis Castro, oferece um amplo espaço e perfeita distribuição interna, qualidade e beleza. Fabricado em MDP, com cabides e prateleiras para organizar suas roupas e acessórios.<br> <br> <br>Características:<br>Estrutura em MDP<br>Amplo espaço interno<br>2 Gavetas c/ corrediças telescópicas<br>Cabideiro de madeira<br>Prateleira<br>Peso por prateleira de até 5kg<br> <br> <br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 47 cm<br>Peso: 34,1 kg	1549.00 BRL		Móveis Morante	new	Angelin/Titânio	unisex				no	999	Furniture
77725a3f-d9f6-4761-b201-007728772a00	Guarda Roupa Moscou 3 Portas	Roupeiro Moscou 3 Portas e 2 Gavetas Castro, é uma declaração de estilo e qualidade. Sua estrutura resistente, acabamento de alta qualidade e design meticuloso se unem para criar uma peça que transformará qualquer espaço em um ambiente mais elegante e organizado.<br>Com um amplo espaço interno, contando com duas gavetas, com seis portas, o móvel é ideal para organizar suas roupas e acessórios. Este roupeiro é produzido com uma estrutura de MDP, oferecendo durabilidade excepcional para resistir ao teste do tempo. Os fundos em MDF de 3mm adicionam robustez à estrutura, garantindo que seu investimento seja seguro e duradouro.<br>81,4 x 182,25 x 47 cm ( LxAxP )	https://moveismorante.com.br/produto/guarda-roupa-moscou-3-portas	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786475027869-1786475027868.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786475030202-1786475030202.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786475710850-1786475710849.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786475714302-1786475714302.jpg	in stock	Roupeiro Moscou 3 Portas e 2 Gavetas Castro, é uma declaração de estilo e qualidade. Sua estrutura resistente, acabamento de alta qualidade e design meticuloso se unem para criar uma peça que transformará qualquer espaço em um ambiente mais elegante e organizado.<br>Com um amplo espaço interno, contando com duas gavetas, com seis portas, o móvel é ideal para organizar suas roupas e acessórios. Este roupeiro é produzido com uma estrutura de MDP, oferecendo durabilidade excepcional para resistir ao teste do tempo. Os fundos em MDF de 3mm adicionam robustez à estrutura, garantindo que seu investimento seja seguro e duradouro.<br>81,4 x 182,25 x 47 cm ( LxAxP )	599.00 BRL	479.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
557307cf-133d-4f39-a0d9-26c197c3bbe1	Pia de Granito Impermeabilizada com Valvula	Pia de Granito com cuba de inox, acompanha válvula, pia Impermeabilizada.<br>Dimensões:<br>Altura: 14,5 cm<br>Largura: 120 cm<br>Profundidade: 55,5 cm	https://moveismorante.com.br/produto/pia-de-granito-impermeabilizada-com-valvula	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786476789399-1786476789399.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786476792092-1786476792090.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786476797384-1786476797383.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786476801921-1786476801921.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786476805185-1786476805185.jpg	in stock	Pia de Granito com cuba de inox, acompanha válvula, pia Impermeabilizada.<br>Dimensões:<br>Altura: 14,5 cm<br>Largura: 120 cm<br>Profundidade: 55,5 cm	649.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
b52f7fa5-a823-4a0a-8926-d683d7eb4aae	Cômoda Lille 3 Gavetas 1 Porta 1 Sapateira	Cômoda LILLE 3 Gavetas 1 Porta 1 Sapateira – Castro Móveis<br>A Cômoda LILLE da Castro Móveis é a escolha ideal para quem precisa de organização sem abrir mão da beleza. Com um design funcional, ela conta com 3 gavetas espaçosas, 1 porta lateral e uma sapateira discreta, perfeita para manter tudo no lugar.<br>Construída com materiais de qualidade, possui corrediças metálicas para maior durabilidade e puxadores em MDF que combinam com qualquer ambiente. Seja no quarto, no closet ou em qualquer outro cômodo, essa cômoda entrega o equilíbrio entre praticidade e estilo.<br>Especificações:<br>Marca: Castro Móveis<br>Modelo: LILLE<br>Medidas: 93,8 cm (L) x 44,8 cm (P) x 92,5 cm (A)<br>Composição: 3 gavetas, 1 porta e 1 sapateira<br>Corrediças: Metálicas<br>Puxadores: MDF<br>Organização com estilo, direto de uma marca com mais de 90 anos de tradição.	https://moveismorante.com.br/produto/comoda-lille-3-gavetas-1-porta-1-sapateira	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498017446-1786498017446.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498020031-1786498020031.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498023090-1786498023090.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498026430-1786498026430.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498029836-1786498029836.jpg	in stock	Cômoda LILLE 3 Gavetas 1 Porta 1 Sapateira – Castro Móveis<br>A Cômoda LILLE da Castro Móveis é a escolha ideal para quem precisa de organização sem abrir mão da beleza. Com um design funcional, ela conta com 3 gavetas espaçosas, 1 porta lateral e uma sapateira discreta, perfeita para manter tudo no lugar.<br>Construída com materiais de qualidade, possui corrediças metálicas para maior durabilidade e puxadores em MDF que combinam com qualquer ambiente. Seja no quarto, no closet ou em qualquer outro cômodo, essa cômoda entrega o equilíbrio entre praticidade e estilo.<br>Especificações:<br>Marca: Castro Móveis<br>Modelo: LILLE<br>Medidas: 93,8 cm (L) x 44,8 cm (P) x 92,5 cm (A)<br>Composição: 3 gavetas, 1 porta e 1 sapateira<br>Corrediças: Metálicas<br>Puxadores: MDF<br>Organização com estilo, direto de uma marca com mais de 90 anos de tradição.	449.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
aea7f3a0-44dc-49e6-87aa-2b6c8ebe3340	Pia Inox 1,20 com Válvula e Furo para Torneira Inoxsul Infinity	Furo para torneira centralizado incluso - tamanho padrão.<br>-Durabilidade e Resistência Extra: Fabricada em aço inox e acabamento 2B, essa pia é projetada para resistir ao uso diário e manter sua aparência impecável.<br>-Leveza e Facilidade de Instalação: Considerada a pia concretada mais leve do mercado, é até 30% mais leve e 30% mais resistente, facilitando a instalação e o transporte.<br>-Ampla Área de Trabalho e Ótima Vazão: O furo da válvula descentralizado oferece mais espaço na bancada e garante uma excelente vazão de água, ideal para o uso eficiente no dia a dia.<br>-Estilo Moderno e Sofisticado: Inspirada no design americano e europeu, com acabamento refinado que confere elegância à sua cozinha.<br>Características Técnicas:<br>-Dimensões do Produto: 120cm x 53cm x 4cm (C x L x P).<br>-Dimensões das Cubas: 40cm x 34cm x 12cm (C x L x P).<br>-Material: Aço inox 430 de 0,4mm com acabamento 2B.	https://moveismorante.com.br/produto/pia-inox-120-com-valvula-e-furo-para-torneira-inoxsul-infinity	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403737672-1786403737671.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403756250-1786403756250.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403741203-1786403741203.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403745219-1786403745218.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403751329-1786403751329.jpg	in stock	Furo para torneira centralizado incluso - tamanho padrão.<br>-Durabilidade e Resistência Extra: Fabricada em aço inox e acabamento 2B, essa pia é projetada para resistir ao uso diário e manter sua aparência impecável.<br>-Leveza e Facilidade de Instalação: Considerada a pia concretada mais leve do mercado, é até 30% mais leve e 30% mais resistente, facilitando a instalação e o transporte.<br>-Ampla Área de Trabalho e Ótima Vazão: O furo da válvula descentralizado oferece mais espaço na bancada e garante uma excelente vazão de água, ideal para o uso eficiente no dia a dia.<br>-Estilo Moderno e Sofisticado: Inspirada no design americano e europeu, com acabamento refinado que confere elegância à sua cozinha.<br>Características Técnicas:<br>-Dimensões do Produto: 120cm x 53cm x 4cm (C x L x P).<br>-Dimensões das Cubas: 40cm x 34cm x 12cm (C x L x P).<br>-Material: Aço inox 430 de 0,4mm com acabamento 2B.	349.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
paneleiro-45cm-pop-para-cozinha-freijobaunilha	Paneleiro 45cm Pop para Cozinha	Paneleiro em MDP 15mm, dobradiça 26mm, puxador MDF, pés ABS com regulagem de altura<br>2,15m X 0,45m X 0,53m (A X L X P)	https://moveismorante.com.br/produto/paneleiro-45cm-pop-para-cozinha?var=ed62b370-4bf1-4efb-a491-1d72bbbfa08e	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327909291-1786327909291.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327949912-1786327949912.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327956348-1786327956348.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327942389-1786327942389.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327946729-1786327946729.jpg	out of stock	Paneleiro em MDP 15mm, dobradiça 26mm, puxador MDF, pés ABS com regulagem de altura<br>2,15m X 0,45m X 0,53m (A X L X P)	499.00 BRL	399.00 BRL	Móveis Morante	new	Freijó/Baunilha	unisex				no	0	Furniture
